country,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry,normalized_light_intensity
Taiwan,101134,42475,25,23,"POLYGON ((121.475830078125 25.0557451170153, 121.481323242188 25.0557451170153, 121.481323242188 25.0507687796686, 121.475830078125 25.0507687796686, 121.475830078125 25.0557451170153))",0.3025137750016235
Taiwan,95135,38107,8,414,"POLYGON ((121.481323242188 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0507687796686, 121.481323242188 25.0507687796686, 121.481323242188 25.0557451170153))",0.3261205116560602
Taiwan,94917,35875,10,895,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3147162275716483
Taiwan,94917,35875,10,895,"POLYGON ((121.48681640625 25.0607212523142, 121.492309570312 25.0607212523142, 121.492309570312 25.0557451170153, 121.48681640625 25.0557451170153, 121.48681640625 25.0607212523142))",0.3410217128022745
Taiwan,85710,33899,11,950,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.352372854492281
Taiwan,85710,33899,11,950,"POLYGON ((121.48681640625 25.0557451170153, 121.492309570312 25.0557451170153, 121.492309570312 25.0507687796686, 121.48681640625 25.0507687796686, 121.48681640625 25.0557451170153))",0.302881098026678
Taiwan,92062,45246,6,227,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.382469345009702
Taiwan,92062,45246,6,227,"POLYGON ((121.503295898438 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0457922403034, 121.503295898438 25.0457922403034, 121.503295898438 25.0507687796686))",0.328645027709935
Taiwan,129653,47988,8,864,"POLYGON ((121.5087890625 25.0557451170153, 121.514282226562 25.0557451170153, 121.514282226562 25.0507687796686, 121.5087890625 25.0507687796686, 121.5087890625 25.0557451170153))",0.321479033966763
Taiwan,91204,37012,8,627,"POLYGON ((121.514282226562 25.0557451170153, 121.519775390625 25.0557451170153, 121.519775390625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0557451170153))",0.3222186410088405
Taiwan,98376,57092,6,337,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3709829405926646
Taiwan,98376,57092,6,337,"POLYGON ((121.5087890625 25.0507687796686, 121.514282226562 25.0507687796686, 121.514282226562 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0507687796686))",0.3697386943049559
Taiwan,87109,35422,9,456,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3429146534310403
Taiwan,87109,35422,9,456,"POLYGON ((121.514282226562 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0507687796686))",0.3748816281307964
Taiwan,109947,43701,7,905,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3039704200659781
Taiwan,109947,43701,7,905,"POLYGON ((121.519775390625 25.0557451170153, 121.525268554688 25.0557451170153, 121.525268554688 25.0507687796686, 121.519775390625 25.0507687796686, 121.519775390625 25.0557451170153))",0.3136037503546546
Taiwan,110262,51785,8,738,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3243842809222647
Taiwan,110262,51785,8,738,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3391211055388155
Taiwan,110262,51785,8,738,"POLYGON ((121.519775390625 25.0507687796686, 121.525268554688 25.0507687796686, 121.525268554688 25.0457922403034, 121.519775390625 25.0457922403034, 121.519775390625 25.0507687796686))",0.3577811315153147
Taiwan,105593,38162,9,651,"POLYGON ((121.525268554688 25.0507687796686, 121.53076171875 25.0507687796686, 121.53076171875 25.0457922403034, 121.525268554688 25.0457922403034, 121.525268554688 25.0507687796686))",0.334817270323249
Taiwan,122056,45064,10,509,"POLYGON ((121.53076171875 25.0507687796686, 121.536254882812 25.0507687796686, 121.536254882812 25.0457922403034, 121.53076171875 25.0457922403034, 121.53076171875 25.0507687796686))",0.3141015187428644
Taiwan,113713,58266,11,636,"POLYGON ((121.503295898438 25.0457922403034, 121.5087890625 25.0457922403034, 121.5087890625 25.0408154989491, 121.503295898438 25.0408154989491, 121.503295898438 25.0457922403034))",0.3793963249142297
Taiwan,96301,53372,6,446,"POLYGON ((121.5087890625 25.0457922403034, 121.514282226562 25.0457922403034, 121.514282226562 25.0408154989491, 121.5087890625 25.0408154989491, 121.5087890625 25.0457922403034))",0.340223936382537
Taiwan,125254,52524,6,370,"POLYGON ((121.552734375 25.0855988970648, 121.558227539062 25.0855988970648, 121.558227539062 25.0806237724448, 121.552734375 25.0806237724448, 121.552734375 25.0855988970648))",0.316892911320871
Taiwan,105242,50601,10,391,"POLYGON ((121.558227539062 25.0855988970648, 121.563720703125 25.0855988970648, 121.563720703125 25.0806237724448, 121.558227539062 25.0806237724448, 121.558227539062 25.0855988970648))",0.315568505029914
Taiwan,119806,46995,7,691,"POLYGON ((121.569213867188 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0457922403034, 121.569213867188 25.0457922403034, 121.569213867188 25.0507687796686))",0.304449245073275
Taiwan,117644,40821,7,485,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))",0.3017885540598867
Taiwan,117644,40821,7,485,"POLYGON ((121.57470703125 25.0557451170153, 121.580200195312 25.0557451170153, 121.580200195312 25.0507687796686, 121.57470703125 25.0507687796686, 121.57470703125 25.0557451170153))",0.3007907269976601
Taiwan,133507,50697,8,708,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))",0.3048840888293949
Taiwan,133507,50697,8,708,"POLYGON ((121.57470703125 25.0507687796686, 121.580200195312 25.0507687796686, 121.580200195312 25.0457922403034, 121.57470703125 25.0457922403034, 121.57470703125 25.0507687796686))",0.3077849648326614
Taiwan,112187,68842,5,275,"POLYGON ((121.563720703125 25.0408154989491, 121.569213867188 25.0408154989491, 121.569213867188 25.035838555635, 121.563720703125 25.035838555635, 121.563720703125 25.0408154989491))",0.4230561208916882
Taiwan,138674,56568,8,683,"POLYGON ((121.569213867188 25.0408154989491, 121.57470703125 25.0408154989491, 121.57470703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0408154989491))",0.343488020660086
Taiwan,82368,47053,6,450,"POLYGON ((121.563720703125 25.035838555635, 121.569213867188 25.035838555635, 121.569213867188 25.0308614103904, 121.563720703125 25.0308614103904, 121.563720703125 25.035838555635))",0.3922910765379744
Taiwan,141282,51297,7,434,"POLYGON ((121.569213867188 25.035838555635, 121.57470703125 25.035838555635, 121.57470703125 25.0308614103904, 121.569213867188 25.0308614103904, 121.569213867188 25.035838555635))",0.3563396295101695
Taiwan,190249,31057,80,7,"POLYGON ((121.744995117188 25.1502571041147, 121.75048828125 25.1502571041147, 121.75048828125 25.1452846106851, 121.744995117188 25.1452846106851, 121.744995117188 25.1502571041147))",0.3245135073875497
Taiwan,112362,40796,9,198,"POLYGON ((120.536499023438 24.0765591202954, 120.5419921875 24.0765591202954, 120.5419921875 24.0715437570752, 120.536499023438 24.0715437570752, 120.536499023438 24.0765591202954))",0.3000006715583806
Taiwan,73676,33233,13,19,"POLYGON ((120.399169921875 23.9009049130377, 120.404663085938 23.9009049130377, 120.404663085938 23.8958827036826, 120.399169921875 23.8958827036826, 120.399169921875 23.9009049130377))",0.3473713128193856
Taiwan,18044,30050,4,1,"POLYGON ((120.404663085938 23.9009049130377, 120.41015625 23.9009049130377, 120.41015625 23.8958827036826, 120.404663085938 23.8958827036826, 120.404663085938 23.9009049130377))",0.3329228545951498
Taiwan,93157,40204,12,1,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))",0.362546614594625
Taiwan,93157,40204,12,1,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))",0.3595098897064346
Taiwan,44798,18219,12,5,"POLYGON ((120.514526367188 23.9209917993668, 120.52001953125 23.9209917993668, 120.52001953125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9209917993668))",0.3184668423095909
Taiwan,71249,39224,4,1,"POLYGON ((120.509033203125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9109487464825, 120.509033203125 23.9109487464825, 120.509033203125 23.9159703705102))",0.395056390912503
Taiwan,61081,37824,6,1,"POLYGON ((120.514526367188 23.9159703705102, 120.52001953125 23.9159703705102, 120.52001953125 23.9109487464825, 120.514526367188 23.9109487464825, 120.514526367188 23.9159703705102))",0.3527289551168808
Taiwan,87670,93160,4,1,"POLYGON ((120.52001953125 23.9159703705102, 120.525512695312 23.9159703705102, 120.525512695312 23.9109487464825, 120.52001953125 23.9109487464825, 120.52001953125 23.9159703705102))",0.3215201038376766
Taiwan,146870,65227,5,284,"POLYGON ((120.6298828125 24.1768251504575, 120.635375976562 24.1768251504575, 120.635375976562 24.1718137162514, 120.6298828125 24.1718137162514, 120.6298828125 24.1768251504575))",0.3025106151835778
Taiwan,110520,45840,5,740,"POLYGON ((120.635375976562 24.1768251504575, 120.640869140625 24.1768251504575, 120.640869140625 24.1718137162514, 120.635375976562 24.1718137162514, 120.635375976562 24.1768251504575))",0.3155596350247119
Taiwan,100524,46267,7,459,"POLYGON ((120.635375976562 24.1718137162514, 120.640869140625 24.1718137162514, 120.640869140625 24.1668020853032, 120.635375976562 24.1668020853032, 120.635375976562 24.1718137162514))",0.3284583111890515
Taiwan,127084,69579,5,402,"POLYGON ((120.635375976562 24.1668020853032, 120.640869140625 24.1668020853032, 120.640869140625 24.1617902576437, 120.635375976562 24.1617902576437, 120.635375976562 24.1668020853032))",0.3019748202872895
Taiwan,107122,45045,7,261,"POLYGON ((120.673828125 24.151766012313, 120.679321289062 24.151766012313, 120.679321289062 24.1467535947031, 120.673828125 24.1467535947031, 120.673828125 24.151766012313))",0.3039159772550551
Taiwan,66549,33175,8,192,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3333947311082184
Taiwan,66549,33175,8,192,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3111352880754483
Taiwan,66248,36637,4,139,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))",0.3321773859741422
Taiwan,66248,36637,4,139,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))",0.306174179651649
Taiwan,109625,49697,6,208,"POLYGON ((120.690307617188 24.1417409805043, 120.69580078125 24.1417409805043, 120.69580078125 24.1367281697474, 120.690307617188 24.1367281697474, 120.690307617188 24.1417409805043))",0.3143764694949263
Taiwan,82887,39303,8,231,"POLYGON ((120.173950195312 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 22.9988515941429, 120.173950195312 22.9988515941429, 120.173950195312 23.0039080266307))",0.3155728526911071
Taiwan,108554,42584,9,469,"POLYGON ((120.179443359375 23.0089642696731, 120.184936523438 23.0089642696731, 120.184936523438 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 23.0089642696731))",0.3265244171445826
Taiwan,107493,40577,7,167,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3877834485858203
Taiwan,107493,40577,7,167,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3141720129636387
Taiwan,155986,55585,7,486,"POLYGON ((120.179443359375 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 22.9988515941429, 120.179443359375 22.9988515941429, 120.179443359375 23.0039080266307))",0.38400333186121
Taiwan,132252,56593,7,290,"POLYGON ((120.184936523438 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 22.9988515941429, 120.184936523438 22.9988515941429, 120.184936523438 23.0039080266307))",0.4144281484355193
Taiwan,122450,37079,10,108,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))",0.3013219568496955
Taiwan,122450,37079,10,108,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))",0.3001899733849379
Taiwan,81711,35683,9,313,"POLYGON ((120.206909179688 23.019076187293, 120.21240234375 23.019076187293, 120.21240234375 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.019076187293))",0.3192559428161439
Taiwan,112549,47268,7,515,"POLYGON ((120.201416015625 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.014020323238))",0.321302099683564
Taiwan,150122,48902,9,211,"POLYGON ((120.206909179688 23.014020323238, 120.21240234375 23.014020323238, 120.21240234375 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.014020323238))",0.3188096088125849
Taiwan,106301,36495,8,182,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3473180384424084
Taiwan,106301,36495,8,182,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3548720997654708
Taiwan,106301,36495,8,182,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3126052789069296
Taiwan,93040,34189,8,252,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))",0.3545903557927946
Taiwan,93040,34189,8,252,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))",0.306472941612424
